Dpto;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;nombreCientificoCultivo;estadoFisicoCultivo
Boyacá;Tibasosa;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2020;C;6.0;2.0;16.0;8.0;Prunus persica L.;En fresco
Boyacá;Tibasosa;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2021;C;6.0;2.0;16.0;8.0;Prunus persica L.;En fresco
Boyacá;Tibasosa;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2022;C;6.0;2.0;16.0;8.0;Prunus persica L.;En fresco
Boyacá;Tibasosa;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2023;C;6.0;2.0;16.0;8.0;Prunus persica L.;En fresco
Boyacá;Tibasosa;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2019;C;33.0;23.0;184.0;8.0;Feijoa sellowiana;En fresco
Boyacá;Tibasosa;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2020;C;33.0;23.0;184.0;8.0;Feijoa sellowiana;En fresco
Boyacá;Tibasosa;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2021;C;33.0;23.0;184.0;8.0;Feijoa sellowiana;En fresco
Boyacá;Tibasosa;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2022;C;33.0;23.0;184.0;8.0;Feijoa sellowiana;En fresco
Boyacá;Tibasosa;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2023;C;33.0;23.0;184.0;8.0;Feijoa sellowiana;En fresco
Boyacá;Tibasosa;Higo;Higo;Permanente;Frutales;Demás frutales;2020;C;3.0;3.0;12.0;4.0;Opuntia sp.;En fresco
Boyacá;Tibasosa;Higo;Higo;Permanente;Frutales;Demás frutales;2021;C;3.0;3.0;12.0;4.0;Opuntia sp.;En fresco
Boyacá;Tibasosa;Higo;Higo;Permanente;Frutales;Demás frutales;2022;C;3.0;3.0;12.0;4.0;Opuntia sp.;En fresco
Boyacá;Tibasosa;Higo;Higo;Permanente;Frutales;Demás frutales;2023;C;3.0;3.0;12.0;4.0;Opuntia sp.;En fresco
Boyacá;Tibasosa;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;30.0;30.0;39.0;1.3;Zea mays;Grano seco
Boyacá;Tibasosa;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;A;25.0;0.0;0.0;0.0;Zea mays;Grano seco
Boyacá;Tibasosa;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;B;0.0;25.0;32.4406779661017;1.3;Zea mays;Grano seco
Boyacá;Tibasosa;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;A;10.0;0.0;0.0;0.0;Zea mays;Grano seco
Boyacá;Tibasosa;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;B;0.0;10.0;12.5847457627119;1.26;Zea mays;Grano seco
Boyacá;Tibasosa;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;48.0;48.0;57.6;1.2;Zea mays;En fresco
Boyacá;Tibasosa;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;35.0;35.0;45.5;1.3;Zea mays;En fresco
Boyacá;Tibasosa;Manzana;Manzana;Permanente;Frutales;Caducifolios;2022;C;1.0;0.0;0.0;0.0;Malus pumila;En fresco
Boyacá;Tibasosa;Manzana;Manzana;Permanente;Frutales;Caducifolios;2023;C;1.0;0.0;0.0;0.0;Malus pumila;En fresco
Boyacá;Tibasosa;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;A;15.0;15.0;90.0;6.0;No aplica;En fresco
Boyacá;Tibasosa;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;B;12.0;12.0;72.0;6.0;No aplica;En fresco
Boyacá;Tibasosa;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2021;A;30.0;30.0;180.0;6.0;No aplica;En fresco
Boyacá;Tibasosa;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2021;B;30.0;30.0;180.0;6.0;No aplica;En fresco
Boyacá;Tibasosa;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2022;A;35.0;35.0;210.0;6.0;No aplica;En fresco
Boyacá;Tibasosa;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2022;B;25.0;23.0;184.0;8.0;No aplica;En fresco
Boyacá;Tibasosa;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2023;A;35.0;35.0;210.0;6.0;No aplica;En fresco
Boyacá;Tibasosa;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2023;B;25.0;32.0;240.0;7.5;No aplica;En fresco
Boyacá;Tibasosa;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;70.0;70.0;2100.0;30.0;Solanum tuberosum;En fresco
Boyacá;Tibasosa;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;40.0;40.0;1200.0;30.0;Solanum tuberosum;En fresco
Boyacá;Tibasosa;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;60.0;60.0;1800.0;30.0;Solanum tuberosum;En fresco
Boyacá;Tibasosa;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;40.0;40.0;1200.0;30.0;Solanum tuberosum;En fresco
Boyacá;Tibasosa;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;45.0;45.0;1350.0;30.0;Solanum tuberosum;En fresco
Boyacá;Tibasosa;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;B;35.0;35.0;1050.0;30.0;Solanum tuberosum;En fresco
Boyacá;Tibasosa;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;50.0;50.0;1000.0;20.0;Solanum tuberosum;En fresco
Boyacá;Tibasosa;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;25.0;22.0;550.0;25.0;Solanum tuberosum;En fresco
Boyacá;Tibasosa;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;40.0;40.0;1000.0;25.0;Solanum tuberosum;En fresco
Boyacá;Tibasosa;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;B;25.0;25.0;625.0;25.0;Solanum tuberosum;En fresco
Boyacá;Tibasosa;Quinua;Quinua;Transitorio;Cereales;Cereales;2019;A;2.0;2.0;5.0;2.5;Chenopodium quinoa;En fresco
Boyacá;Tibasosa;Quinua;Quinua;Transitorio;Cereales;Cereales;2019;B;1.0;1.0;2.5;2.5;Chenopodium quinoa;En fresco
Boyacá;Tibasosa;Quinua;Quinua;Transitorio;Cereales;Cereales;2020;A;2.0;2.0;5.0;2.5;Chenopodium quinoa;En fresco
Boyacá;Tibasosa;Quinua;Quinua;Transitorio;Cereales;Cereales;2020;B;2.0;2.0;4.0;2.0;Chenopodium quinoa;En fresco
Boyacá;Tibasosa;Quinua;Quinua;Transitorio;Cereales;Cereales;2021;A;1.0;1.0;2.0;2.0;Chenopodium quinoa;En fresco
Boyacá;Tibasosa;Quinua;Quinua;Transitorio;Cereales;Cereales;2021;B;1.0;1.0;2.0;2.0;Chenopodium quinoa;En fresco
Boyacá;Tibasosa;Quinua;Quinua;Transitorio;Cereales;Cereales;2022;A;1.0;1.0;2.0;2.0;Chenopodium quinoa;En fresco
Boyacá;Tibasosa;Quinua;Quinua;Transitorio;Cereales;Cereales;2022;B;1.0;1.0;2.0;2.0;Chenopodium quinoa;En fresco
Boyacá;Tibasosa;Quinua;Quinua;Transitorio;Cereales;Cereales;2023;A;1.0;1.0;1.5;1.5;Chenopodium quinoa;En fresco
Boyacá;Tibasosa;Quinua;Quinua;Transitorio;Cereales;Cereales;2023;B;1.0;1.0;2.0;2.0;Chenopodium quinoa;En fresco
Boyacá;Tibasosa;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2019;A;70.0;70.0;1666.0;23.8;Lycopersicon esculentum;En fresco
Boyacá;Tibasosa;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2019;B;80.0;80.0;1904.0;23.8;Lycopersicon esculentum;En fresco
Boyacá;Tibasosa;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2020;A;85.0;85.0;2023.0;23.8;Lycopersicon esculentum;En fresco
Boyacá;Tibasosa;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2020;B;90.0;90.0;2142.0;23.8;Lycopersicon esculentum;En fresco
Boyacá;Tibasosa;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2021;A;90.0;90.0;3600.0;40.0;Lycopersicon esculentum;En fresco
Boyacá;Tibasosa;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2021;B;95.0;95.0;3800.0;40.0;Lycopersicon esculentum;En fresco
Boyacá;Tibasosa;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2022;A;90.0;90.0;4500.0;50.0;Lycopersicon esculentum;En fresco
Boyacá;Tibasosa;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2022;B;100.0;100.0;5000.0;50.0;Lycopersicon esculentum;En fresco
Boyacá;Tibasosa;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2023;A;95.0;95.0;4750.0;50.0;Lycopersicon esculentum;En fresco
Boyacá;Tibasosa;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2023;B;100.0;100.0;5000.0;50.0;Lycopersicon esculentum;En fresco
Boyacá;Tibasosa;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;1.0;1.0;2.0;2.0;Triticum aestivum;En fresco
Boyacá;Tibasosa;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;A;2.0;2.0;4.0;2.0;Triticum aestivum;En fresco
Boyacá;Tibasosa;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;A;2.0;2.0;3.0;1.5;Triticum aestivum;En fresco
Boyacá;Tibasosa;Trigo;Trigo;Transitorio;Cereales;Cereales;2022;A;2.0;2.0;3.0;1.5;Triticum aestivum;En fresco
Boyacá;Tibasosa;Trigo;Trigo;Transitorio;Cereales;Cereales;2023;A;2.0;2.0;3.0;1.5;Triticum aestivum;En fresco
Boyacá;Tinjacá;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de fruto;2019;A;1.0;1.0;3.0;3.0;Cucurbita maxima;En fresco
Boyacá;Tinjacá;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de fruto;2020;A;1.0;0.5;1.0;2.0;Cucurbita maxima;En fresco
Boyacá;Tinjacá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;1.5;1.0;8.0;8.0;Arracacia xanthorrhiza;En fresco
Boyacá;Tinjacá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;1.0;1.0;8.0;8.0;Arracacia xanthorrhiza;En fresco
Boyacá;Tinjacá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;1.0;1.0;9.0;9.0;Arracacia xanthorrhiza;En fresco
Boyacá;Tinjacá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;1.0;1.0;7.0;7.0;Arracacia xanthorrhiza;En fresco
Boyacá;Tinjacá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;0.5;0.4;1.0;2.5;Arracacia xanthorrhiza;En fresco
Boyacá;Tinjacá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;B;0.5;0.5;1.5;3.0;Arracacia xanthorrhiza;En fresco
Boyacá;Tinjacá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;0.3;0.2;0.44;2.2;Arracacia xanthorrhiza;En fresco
Boyacá;Tinjacá;Arracacha;Arracacha;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;0.0;0.5;1.15;2.3;Arracacia xanthorrhiza;En fresco
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2019;A;10.0;9.0;16.2;1.8;Pisum sativum;Grano
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2019;B;7.0;7.0;5.23364485981308;0.75;Pisum sativum;Grano
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2020;A;10.0;10.0;23.3644859813084;2.34;Pisum sativum;Grano
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2020;B;6.0;5.0;3.50467289719626;0.7;Pisum sativum;Grano
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;8.0;7.0;12.6;1.8;Pisum sativum;Grano
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;5.0;5.0;4.67289719626168;0.93;Pisum sativum;Grano
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2022;A;7.0;5.0;10.0;2.0;Pisum sativum;Grano
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2022;B;4.0;6.5;9.75;1.5;Pisum sativum;Grano
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2023;A;6.0;6.0;8.41121495327103;1.4;Pisum sativum;Grano
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2023;B;2.0;6.0;7.85046728971963;1.31;Pisum sativum;Grano
Boyacá;Tinjacá;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;A;17.0;16.0;320.0;20.0;Allium cepa;En fresco
Boyacá;Tinjacá;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2019;B;5.0;4.0;76.0;19.0;Allium cepa;En fresco
Boyacá;Tinjacá;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;A;15.0;14.0;252.0;18.0;Allium cepa;En fresco
Boyacá;Tinjacá;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2020;B;4.0;3.5;63.0;18.0;Allium cepa;En fresco
Boyacá;Tinjacá;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;12.0;10.0;200.0;20.0;Allium cepa;En fresco
Boyacá;Tinjacá;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;4.0;3.0;60.0;20.0;Allium cepa;En fresco
Boyacá;Tinjacá;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2022;A;12.0;11.0;222.2;20.2;Allium cepa;En fresco
Boyacá;Tinjacá;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2022;B;5.0;4.0;80.0;20.0;Allium cepa;En fresco
Boyacá;Tinjacá;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2023;A;9.0;4.0;140.0;35.0;Allium cepa;En fresco
Boyacá;Tinjacá;Cebolla de bulbo;Cebolla de bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2023;B;4.0;8.0;320.0;40.0;Allium cepa;En fresco
Boyacá;Tinjacá;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2019;C;11.0;11.0;132.0;12.0;Passiflora mollissima;En fresco
Boyacá;Tinjacá;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2020;C;10.0;10.0;110.0;11.0;Passiflora mollissima;En fresco
Boyacá;Tinjacá;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2021;C;10.0;9.0;54.0;6.0;Passiflora mollissima;En fresco
Boyacá;Tinjacá;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2022;C;9.0;9.0;63.0;7.0;Passiflora mollissima;En fresco
Boyacá;Tinjacá;Curuba;Curuba;Permanente;Frutales;Pasifloráceas;2023;C;7.0;7.0;70.0;10.0;Passiflora mollissima;En fresco
Boyacá;Tinjacá;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2019;C;4.0;4.0;36.0;9.0;Prunus persica L.;En fresco
Boyacá;Tinjacá;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2020;C;5.0;4.0;36.8;9.2;Prunus persica L.;En fresco
Boyacá;Tinjacá;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2021;C;3.0;3.0;21.0;7.0;Prunus persica L.;En fresco
Boyacá;Tinjacá;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2022;C;3.0;3.0;21.0;7.0;Prunus persica L.;En fresco
Boyacá;Tinjacá;Durazno o albaricoque;Durazno o albaricoque;Permanente;Frutales;Caducifolios;2023;C;3.0;3.0;45.0;15.0;Prunus persica L.;En fresco
Boyacá;Tinjacá;Fresa;Fresa;Permanente;Frutales;Demás frutales;2019;C;9.0;6.0;240.0;40.0;Fragaria vesca;En fresco
Boyacá;Tinjacá;Fresa;Fresa;Permanente;Frutales;Demás frutales;2020;C;9.0;8.0;288.0;36.0;Fragaria vesca;En fresco
Boyacá;Tinjacá;Fresa;Fresa;Permanente;Frutales;Demás frutales;2021;C;7.0;7.0;70.0;10.0;Fragaria vesca;En fresco
Boyacá;Tinjacá;Fresa;Fresa;Permanente;Frutales;Demás frutales;2022;C;7.0;7.0;70.0;10.0;Fragaria vesca;En fresco
Boyacá;Tinjacá;Fresa;Fresa;Permanente;Frutales;Demás frutales;2023;C;7.0;7.0;70.0;10.0;Fragaria vesca;En fresco
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;A;9.0;9.0;7.2;0.8;Phaseolus vulgaris;Grano seco
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;B;5.0;4.8;3.36;0.7;Phaseolus vulgaris;Grano seco
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;A;7.0;6.0;3.35664335664336;0.56;Phaseolus vulgaris;Grano seco
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;B;3.0;3.0;10.4895104895105;3.5;Phaseolus vulgaris;Grano seco
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;6.0;4.5;6.29370629370629;1.4;Phaseolus vulgaris;Grano seco
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;2.5;2.0;2.23776223776224;1.12;Phaseolus vulgaris;Grano seco
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;A;4.0;2.5;3.75;1.5;Phaseolus vulgaris;Grano seco
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;B;2.0;3.7;4.81;1.3;Phaseolus vulgaris;Grano seco
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;A;3.0;3.0;4.1958041958042;1.4;Phaseolus vulgaris;Grano seco
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;B;1.5;3.0;4.1958041958042;1.4;Phaseolus vulgaris;Grano seco
Boyacá;Tinjacá;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2021;C;2.0;2.0;16.0;8.0;Passiflora edulis Sims fo. Edulis;En fresco
Boyacá;Tinjacá;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2022;C;3.0;2.0;16.0;8.0;Passiflora edulis Sims fo. Edulis;En fresco
Boyacá;Tinjacá;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2023;C;3.0;3.0;33.0;11.0;Passiflora edulis Sims fo. Edulis;En fresco
Boyacá;Tinjacá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2019;A;13.0;12.0;96.0;8.0;Phaseolus vulgaris ‘habichuela’;En fresco
Boyacá;Tinjacá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2019;B;5.0;4.5;36.0;8.0;Phaseolus vulgaris ‘habichuela’;En fresco
Boyacá;Tinjacá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2020;A;10.0;9.0;108.0;12.0;Phaseolus vulgaris ‘habichuela’;En fresco
Boyacá;Tinjacá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2020;B;3.0;3.0;24.0;8.0;Phaseolus vulgaris ‘habichuela’;En fresco
Boyacá;Tinjacá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2021;A;8.0;7.0;42.0;6.0;Phaseolus vulgaris ‘habichuela’;En fresco
Boyacá;Tinjacá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2021;B;3.0;2.0;13.0;6.5;Phaseolus vulgaris ‘habichuela’;En fresco
Boyacá;Tinjacá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2022;A;5.0;4.0;20.0;5.0;Phaseolus vulgaris ‘habichuela’;En fresco
Boyacá;Tinjacá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2022;B;2.0;2.0;13.0;6.5;Phaseolus vulgaris ‘habichuela’;En fresco
Boyacá;Tinjacá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2023;A;4.0;3.0;9.0;3.0;Phaseolus vulgaris ‘habichuela’;En fresco
Boyacá;Tinjacá;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2023;B;1.5;4.0;11.2;2.8;Phaseolus vulgaris ‘habichuela’;En fresco
Boyacá;Tinjacá;Lulo;Lulo;Permanente;Frutales;Solanáceas;2019;C;1.0;1.0;6.5;6.5;Solanum quitoense;En fresco
Boyacá;Tinjacá;Lulo;Lulo;Permanente;Frutales;Solanáceas;2020;C;1.0;1.0;6.5;6.5;Solanum quitoense;En fresco
Boyacá;Tinjacá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;12.0;11.0;21.5338983050847;1.96;Zea mays;Grano seco
Boyacá;Tinjacá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;14.0;13.0;21.8135593220339;1.68;Zea mays;Grano seco
Boyacá;Tinjacá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;A;10.0;14.0;28.0;2.0;Zea mays;Grano seco
Boyacá;Tinjacá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;B;12.0;10.0;20.0;2.0;Zea mays;Grano seco
Boyacá;Tinjacá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;A;9.0;11.0;6.15254237288136;0.56;Zea mays;Grano seco
Boyacá;Tinjacá;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;B;10.0;9.0;7.04745762711864;0.78;Zea mays;Grano seco
Boyacá;Tinjacá;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;16.0;14.0;25.2;1.8;Zea mays;En fresco
Boyacá;Tinjacá;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;20.0;18.0;34.2;1.9;Zea mays;En fresco
Boyacá;Tinjacá;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;14.0;10.0;80.0;8.0;Zea mays;En fresco
Boyacá;Tinjacá;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;16.0;15.0;105.0;7.0;Zea mays;En fresco
Boyacá;Tinjacá;Mora;Mora;Permanente;Frutales;Demás frutales;2019;C;2.5;2.5;15.0;6.0;Rubus glaucus Benth.;En fresco
Boyacá;Tinjacá;Mora;Mora;Permanente;Frutales;Demás frutales;2020;C;3.0;2.5;15.5;6.2;Rubus glaucus Benth.;En fresco
Boyacá;Tinjacá;Mora;Mora;Permanente;Frutales;Demás frutales;2021;C;3.5;2.5;17.5;7.0;Rubus glaucus Benth.;En fresco
Boyacá;Tinjacá;Mora;Mora;Permanente;Frutales;Demás frutales;2022;C;3.0;3.0;21.0;7.0;Rubus glaucus Benth.;En fresco
Boyacá;Tinjacá;Mora;Mora;Permanente;Frutales;Demás frutales;2023;C;3.0;3.0;18.0;6.0;Rubus glaucus Benth.;En fresco
Boyacá;Tinjacá;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;3.0;3.0;30.0;10.0;Solanum phureja;En fresco
Boyacá;Tinjacá;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;3.0;2.7;24.3;9.0;Solanum phureja;En fresco
Boyacá;Tinjacá;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;3.0;3.0;36.0;12.0;Solanum phureja;En fresco
Boyacá;Tinjacá;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;3.0;3.0;30.0;10.0;Solanum phureja;En fresco
Boyacá;Tinjacá;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;2.0;2.0;18.0;9.0;Solanum phureja;En fresco
Boyacá;Tinjacá;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;B;2.0;2.0;18.0;9.0;Solanum phureja;En fresco
Boyacá;Tinjacá;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;2.0;2.0;18.0;9.0;Solanum phureja;En fresco
Boyacá;Tinjacá;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;2.0;2.0;16.0;8.0;Solanum phureja;En fresco
Boyacá;Tinjacá;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;2.0;2.0;16.0;8.0;Solanum phureja;En fresco
Boyacá;Tinjacá;Papa criolla;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;B;1.5;2.0;14.0;7.0;Solanum phureja;En fresco
Boyacá;Tinjacá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;17.0;16.0;256.0;16.0;Solanum tuberosum;En fresco
Boyacá;Tinjacá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;6.0;5.0;85.0;17.0;Solanum tuberosum;En fresco
Boyacá;Tinjacá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;20.0;19.0;380.0;20.0;Solanum tuberosum;En fresco
Boyacá;Tinjacá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;5.0;4.5;81.0;18.0;Solanum tuberosum;En fresco
Boyacá;Tinjacá;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;24.0;22.0;352.0;16.0;Solanum tuberosum;En fresco
